1	198	29	4	16	0
2	198	29	4	16	0
3	198	29	4	16	0
4	199	29	4	16	0
5	199	29	4	16	0
6	199	29	4	16	0
7	198	29	4	16	0
8	198	29	4	16	0
9	198	29	4	16	0
10	198	29	4	16	0
11	198	30	4	16	0
12	198	31	4	16	0
13	198	31	4	16	0
14	198	32	4	16	0
15	198	32	4	16	0
16	198	33	4	16	0
17	198	33	4	16	0
18	198	33	4	16	0
19	199	33	4	16	0
20	199	33	4	16	0
21	199	33	4	16	0
22	198	33	4	16	0
23	198	33	4	16	0
24	198	33	4	16	0
25	198	33	4	16	0
26	198	33	6	16	0
27	198	33	6	16	0
28	198	34	6	16	0
29	198	34	6	16	0
30	198	34	6	16	0
31	198	34	6	16	0
32	198	34	6	16	0
33	198	34	6	16	0
34	197	34	6	16	0
35	197	34	6	16	0
36	197	34	6	16	0
37	197	34	6	16	0
38	197	34	6	16	0
39	197	35	6	16	0
40	197	35	6	16	0
41	197	35	6	16	0
42	197	35	6	16	0
43	197	35	6	16	0
44	197	35	6	16	0
45	197	35	6	16	0
46	197	35	6	16	0
47	197	35	6	16	0
48	197	36	6	16	0
49	197	36	6	16	0
50	197	36	6	16	0
51	197	36	6	16	0
52	197	36	6	16	0
53	197	36	6	16	0
54	197	36	6	16	0
55	197	36	6	16	0
56	197	36	6	16	0
57	197	37	6	16	0
58	197	37	6	16	0
59	197	37	6	16	0
60	197	37	6	16	0
61	197	37	6	16	0
62	196	37	6	16	0
63	196	37	6	16	0
64	196	37	6	16	0
65	196	37	6	16	0
66	196	37	6	16	0
67	196	37	6	16	0
68	196	38	6	16	0
69	196	38	6	16	0
70	196	38	6	16	0
71	196	39	6	16	0
72	196	39	6	16	0
73	196	39	6	16	0
74	196	39	6	16	0
75	196	39	6	16	0
76	196	39	6	16	0
77	196	40	6	16	0
78	196	40	6	16	0
79	196	40	6	16	0
80	196	40	6	16	0
81	196	40	6	16	0
82	196	40	6	16	0
83	196	40	6	16	0
84	196	40	6	16	0
85	196	40	6	16	0
86	196	40	6	16	0
87	196	40	6	16	0
88	196	40	6	16	0
89	195	40	6	16	0
90	195	40	6	16	0
91	195	40	6	16	0
92	195	40	6	16	0
93	195	41	6	16	0
94	195	42	6	16	0
95	195	42	6	16	0
96	195	43	6	16	0
97	195	44	6	16	0
98	195	44	6	16	0
99	195	44	6	16	0
100	195	44	6	16	0
101	195	44	6	16	0
102	195	44	6	16	0
103	195	44	6	16	0
104	195	44	6	16	0
105	195	44	6	16	0
106	195	44	6	16	0
107	195	44	6	16	0
108	195	44	6	16	0
109	195	45	6	16	0
110	195	45	6	16	0
111	195	45	6	16	0
112	195	45	6	16	0
113	195	45	6	16	0
114	195	45	6	16	0
115	195	45	6	16	0
116	195	45	6	16	0
117	195	46	6	16	0
118	195	46	6	16	0
119	194	46	6	16	0
120	194	46	6	16	0
121	194	47	6	16	0
122	194	47	6	16	0
123	194	48	6	16	0
124	194	48	6	16	0
125	194	48	6	16	0
126	194	48	6	16	0
127	194	48	6	16	0
128	194	48	6	16	0
129	194	48	6	16	0
130	194	48	6	16	0
131	194	49	6	16	0
132	194	49	6	16	0
133	194	49	6	16	0
134	194	49	6	16	0
